date,SP500,CPI,CPI MoM,Fed Funds,Cons.Sentiment,VIX,SP500 MoM,GDP,GDP MoM,Un.Rate
3/1/04,1126.209961,187.1,0.2142474558114671,1,95.8,17.687391304347827,-1.635891962,11986.56966666667,0.529399482,5.8
4/1/04,1107.300048828125,187.4,0.1603420630678753,1,94.2,15.698571428571428,-1.679075196,12049.69233333333,0.5266116030026247,5.6
5/1/04,1120.6800537109375,188.2,0.4268943436499306,1,90.2,17.705,1.208345009735412,12112.815,0.5238529326765606,5.6
6/1/04,1140.8399658203125,188.9,0.3719447396386854,1.03,95.6,15.342727272727272,1.7988998771432565,12176.979,0.5297199701308042,5.6
7/1/04,1101.719970703125,189.1,0.1058761249338235,1.26,96.7,15.502380952380951,-3.429051952,12241.143,0.526928723,5.5
8/1/04,1104.239990234375,189.2,0.052882073,1.43,95.9,16.68409090909091,0.228735032,12305.307,0.5241667383511617,5.4
9/1/04,1114.5799560546875,189.8,0.3171247357294016,1.61,94.2,14.08095238095238,0.9363875526838816,12379.276,0.6011146247712373,5.4
10/1/04,1130.199951171875,190.8,0.5268703898840821,1.76,91.7,14.973809523809525,1.4014243690939845,12453.245,0.5975228276678068,5.5
11/1/04,1173.8199462890625,191.7,0.4716981132075304,1.93,92.8,13.577619047619049,3.859493629597055,12527.214,0.5939736992245814,5.4
12/1/04,1211.9200439453125,191.7,0,2.16,97.1,12.459545454545454,3.245821284320516,12607.238,0.6388012530160303,5.4
1/1/05,1181.27002,191.6,-0.052164841,2.28,95.5,13.438,-2.529046744,12687.262,0.6347464845194661,5.3
2/1/05,1203.5999755859375,192.4,0.4175365344467607,2.5,94.1,11.708947368421052,1.8903346132113308,12767.286,0.6307428663489434,5.4
3/1/05,1180.5899658203125,193.1,0.3638253638253541,2.63,92.6,13.126363636363635,-1.911765556,12819.076,0.4056461177418535,5.2
4/1/05,1156.8499755859375,193.7,0.3107198342827466,2.79,87.7,14.45904761904762,-2.010858208,12870.866,0.4040072779036618,5.2
5/1/05,1191.5,193.6,-0.051626226,3,86.9,13.967619047619047,2.995204663120865,12922.656,0.4023816268462488,5.1
6/1/05,1191.3299560546875,193.7,0.051652893,3.04,96,11.868636363636364,-0.014271418,12995.98466666667,0.5674426887682271,5
7/1/05,1234.1800537109375,194.9,0.6195147134744561,3.26,96.5,11.049,3.596828690361842,13069.31333333333,0.564240945,5
8/1/05,1220.3299560546875,196.1,0.6157003591585442,3.5,89.1,12.951304347826088,-1.12221046,13142.642,0.5610751291702964,4.9
9/1/05,1228.810059,198.8,1.376848547,3.62,76.9,12.628095238095238,0.694902432,13203.16266666667,0.4604908713687239,5
10/1/05,1207.010009765625,199.1,0.1509054325955716,3.78,74.2,14.937619047619048,-1.774077993,13263.68333333333,0.4583800729764054,5
11/1/05,1249.47998,198.1,-0.502260171,4,81.6,12.147619047619049,3.5186096519093324,13324.204,0.4562885372464631,5
12/1/05,1248.290039,198.1,0,4.16,91.5,11.26,-0.095234932,13415.856,0.6878609784119138,4.9
1/1/06,1280.0799560546875,199.3,0.6057546693589266,4.29,91.2,12.036,2.5466771341108085,13507.508,0.6831617751412944,4.7
2/1/06,1280.6600341796875,199.4,0.050175615,4.49,86.7,12.471052631578948,0.045315773,13599.16,0.6785263425348242,4.8
3/1/06,1294.8699951171875,199.7,0.1504513540621754,4.59,88.9,11.69391304347826,1.1095810408889628,13650.58133333333,0.3781213937723349,4.7
4/1/06,1310.6099853515625,200.7,0.5007511266900355,4.79,87.4,11.847368421052632,1.215565291784415,13702.00266666667,0.3766970217434995,4.7
5/1/06,1270.0899658203125,201.3,0.2989536621823774,4.94,79.1,14.454545454545451,-3.091691654,13753.424,0.3752833405763711,4.6
6/1/06,1270.199951171875,201.8,0.2483854942871399,4.99,84.9,16.918636363636363,0.00865965,13792.34533333333,0.282993772,4.6
7/1/06,1276.6600341796875,202.9,0.5450941526263575,5.24,84.7,15.326,0.5085878803453348,13831.26666666667,0.2821951770543007,4.7
8/1/06,1303.8199462890625,203.8,0.4435682602267121,5.25,82,13.35173913043478,2.127419311502643,13870.188,0.2814010767873576,4.7
9/1/06,1335.8499755859375,202.8,-0.490677134,5.25,85.4,12.1845,2.4566297967782313,13926.64533333333,0.4070408658723989,4.5
10/1/06,1377.939941,201.9,-0.443786982,5.25,93.6,11.306363636363637,3.1508003585395628,13983.10266666667,0.40539076,4.4
11/1/06,1400.6300048828125,202,0.04952947,5.25,92.1,10.817619047619049,1.6466656343095964,14039.56,0.403753978,4.5
12/1/06,1418.300048828125,203.1,0.544554455,5.24,91.7,10.9645,1.2615782814670462,14098.257,0.418082903,4.4
1/1/07,1438.239990234375,203.437,0.1659281142294633,5.25,96.9,11.0425,1.4059043023177953,14156.954,0.4163422471302747,4.6
2/1/07,1406.8199462890625,204.226,0.3878350545869269,5.26,91.3,11.155263157894735,-2.184617599,14215.651,0.4146160254529407,4.5
3/1/07,1420.8599853515625,205.288,0.5200121434097538,5.26,88.4,15.162727272727272,0.9979982939206432,14277.79466666667,0.4371496364582228,4.4
4/1/07,1482.3699951171875,205.904,0.3000662483924943,5.25,87.1,12.933,4.3290690426759815,14339.93833333333,0.4352469559724126,4.5
5/1/07,1530.6199951171875,206.755,0.4132994016629032,5.25,88.3,13.297727272727272,3.2549228707361655,14402.082,0.4333607664282368,4.4
6/1/07,1503.3499755859375,207.234,0.231675171,5.25,85.3,14.947619047619048,-1.781632255,14456.09366666667,0.3750267958942954,4.6
7/1/07,1455.27002,207.603,0.1780595848171584,5.26,90.4,17.273333333333333,-3.198187836,14510.10533333333,0.3736255997787374,4.7
8/1/07,1473.989990234375,207.667,0.030828071,5.02,83.4,25.02608695652174,1.2863572018857905,14564.117,0.3722348351434368,4.6
9/1/07,1526.75,208.547,0.4237553390765036,4.94,83.4,22.198947368421052,3.579400817860079,14614.43066666667,0.3454632139158864,4.7
10/1/07,1549.3800048828125,209.19,0.3083237831280172,4.76,80.9,19.115652173913045,1.4822338223554832,14664.74433333333,0.3442738743248963,4.7
11/1/07,1481.1400146484375,210.834,0.7858884267890387,4.49,76.1,25.58238095238095,-4.404341738,14715.058,0.3430926958085889,4.7
12/1/07,1468.3599853515625,211.445,0.2898014551732553,4.24,75.5,21.651,-0.862850856,14712.218,-0.019299958,5
1/1/08,1378.550048828125,212.174,0.3447705076970342,3.94,78.4,25.81619047619047,-6.116343228,14709.378,-0.019303684,5
2/1/08,1330.6300048828125,212.687,0.2417826877939788,2.98,70.8,25.456,-3.476119274,14706.538,-0.019307411,4.9
3/1/08,1322.699951171875,213.448,0.3578027806118822,2.61,69.5,27.1035,-0.59596234,14759.59233333333,0.3607533828378306,5.1
4/1/08,1385.5899658203125,213.942,0.2314381020201539,2.28,62.6,21.562727272727273,4.754669764,14812.64666666667,0.3594566308821489,5
5/1/08,1400.3800048828125,215.208,0.5917491656617146,1.98,59.8,18.30333333333333,1.067418170406853,14865.701,0.3581691680577314,5.4
6/1/08,1280,217.463,1.047823501,2,56.4,22.11047619047619,-8.596238483,14876.80033333333,0.074664043,5.6
7/1/08,1267.3800048828125,219.016,0.7141444751521009,2.01,61.2,24.32181818181818,-0.985937119,14887.89966666667,0.074608337,5.8
8/1/08,1282.8299560546875,218.69,-0.148847573,2,63,20.695714285714285,1.2190464669121548,14898.999,0.074552714,6.1
9/1/08,1166.3599853515625,218.877,0.085509168,1.81,70.3,30.23857142857143,-9.079143354,14802.069,-0.65058062,6.1
10/1/08,968.75,216.995,-0.859843656,0.97,57.6,61.17739130434782,-16.9424524,14705.139,-0.654840887,6.5
11/1/08,896.2399902,213.153,-1.770547708,0.39,55.3,62.66894736842106,-7.484904234,14608.209,-0.659157319,6.8
12/1/08,903.25,211.398,-0.82335224,0.16,60.1,52.405,0.7821576633499472,14549.10666666667,-0.404583021,7.3
1/1/09,825.8800048828125,211.933,0.2530771341261451,0.15,61.2,44.683,-8.565734306,14490.00433333333,-0.406226545,7.8
2/1/09,735.0900268554688,212.705,0.3642660652187324,0.22,56.3,45.57052631578947,-10.99311976,14430.902,-0.407883476,8.3
3/1/09,797.8699951171875,212.495,-0.098728286,0.18,57.3,44.79545454545455,8.540446199532292,14414.34666666667,-0.114721404,8.7
4/1/09,872.8099975585938,212.709,0.1007082519588697,0.15,65.1,38.06380952380952,9.392507914826332,14397.79133333333,-0.114853165,9
5/1/09,919.1400146484376,213.022,0.1471493918921984,0.18,68.7,31.978,5.308144638516654,14381.236,-0.114985229,9.4
6/1/09,919.3200073242188,214.79,0.8299612246622345,0.21,70.8,29.140454545454546,0.019582727,14403.78466666667,0.1567922720040915,9.5
7/1/09,987.4799805,214.726,-0.029796545,0.16,66,26.16272727272727,7.414172714778422,14426.33333333333,0.1565468186902396,9.5
8/1/09,1020.6199951171876,215.445,0.3348453377792992,0.16,65.7,25.337142857142855,3.356018886854417,14448.882,0.1563021326740576,9.6
9/1/09,1057.0799560546875,215.861,0.1930887233400513,0.15,73.5,24.926666666666662,3.5723345723119637,14516.33766666667,0.4668573434724488,9.8
10/1/09,1036.189941,216.509,0.3001931798703783,0.12,70.6,24.25227272727273,-1.976200053,14583.79333333333,0.4646879138224813,10
11/1/09,1095.6300048828125,217.234,0.3348590589767664,0.12,67.4,23.789,5.736406145372763,14651.249,0.4625385530696579,9.9
12/1/09,1115.0999755859375,217.347,0.05201764,0.12,72.5,21.239545454545457,1.777057091933831,14689.036,0.2579097522675377,9.9
1/1/10,1073.8699951171875,217.488,0.064873221,0.11,74.4,20.64315789473684,-3.697424569,14726.823,0.2572462890008564,9.8
2/1/10,1104.489990234375,217.281,-0.095177665,0.13,73.6,22.54,2.851368904654606,14764.61,0.2565862304449551,9.8
3/1/10,1169.4300537109375,217.353,0.033136814,0.16,73.6,17.767391304347825,5.8796425545497355,14836.471,0.4867111288411774,9.9
4/1/10,1186.689941,217.403,0.023004053,0.2,72.2,17.424285714285713,1.4759230482012995,14908.332,0.4843537253569341,9.9
5/1/10,1089.4100341796875,217.29,-0.051977204,0.2,73.6,31.9295,-8.197584207,14980.193,0.4820190481403141,9.6
6/1/10,1030.709961,217.199,-0.041879516,0.18,76,29.91636363636363,-5.388244224,15033.99766666667,0.3591720525007336,9.4
7/1/10,1101.5999755859375,217.605,0.186925354,0.18,67.8,25.565238095238097,6.8777849574635175,15087.80233333333,0.357886624,9.4
8/1/10,1049.3299560546875,217.923,0.1461363479699606,0.19,68.9,24.745909090909088,-4.744918363,15141.607,0.3566103629804251,9.5
9/1/10,1141.199951171875,218.275,0.1615249422961318,0.19,68.2,22.517619047619046,8.755110305113556,15197.56266666667,0.3695490621746344,9.5
10/1/10,1183.260009765625,219.035,0.348184629,0.19,67.7,20.37333333333333,3.685599403554063,15253.51833333333,0.3681884253018408,9.4
11/1/10,1180.550048828125,219.59,0.253384162,0.19,71.6,20.095714285714283,-0.229024975,15309.474,0.3668377710891235,9.8
12/1/10,1257.6400146484375,220.472,0.4016576346828282,0.18,74.5,17.569545454545455,6.530004034715509,15323.46533333333,0.091390033,9.3
1/1/11,1286.1199951171875,221.187,0.3243042200370194,0.17,74.2,17.3155,2.2645574359139164,15337.45666666667,0.091306588,9.1
2/1/11,1327.219970703125,221.898,0.321447463,0.16,77.5,17.43,3.1956563728093412,15351.448,0.091223295,9
3/1/11,1325.8299560546875,223.046,0.517354821,0.14,67.5,20.72347826086956,-0.104731294,15420.145,0.447495246,9
4/1/11,1363.6099853515625,224.093,0.4694098975099203,0.1,69.8,16.244,2.8495380666536008,15488.842,0.4455016473580597,9.1
5/1/11,1345.199951171875,224.806,0.3181714734507679,0.09,74.3,16.911428571428573,-1.35009529,15557.539,0.443525733,9
6/1/11,1320.6400146484375,224.806,0,0.09,71.5,19.153181818181817,-1.825746165,15587.586,0.1931346596656391,9.1
7/1/11,1292.280029296875,225.395,0.2620036831757044,0.07,63.7,19.2275,-2.147442531,15617.633,0.1927623687208557,9
8/1/11,1218.8900146484375,226.106,0.3154462166418792,0.1,55.8,35.02913043478261,-5.679110795,15647.68,0.1923915102884033,9
9/1/11,1131.4200439453125,226.597,0.2171547858084377,0.08,59.5,36.53,-7.176198808,15712.53966666667,0.4145002113199458,9
10/1/11,1253.300048828125,226.75,0.067520753,0.07,60.8,32.82904761904762,10.772303843744147,15777.39933333333,0.4127891992168342,8.8
11/1/11,1246.959961,227.169,0.1847850055126887,0.08,63.7,31.94190476190476,-0.505871511,15842.259,0.4110922547903017,8.6
12/1/11,1257.5999755859375,227.223,0.023770849,0.07,69.9,25.047619047619047,0.8532763666636134,15917.77433333333,0.4766702358125041,8.5
1/1/12,1312.4100341796875,227.842,0.2724196054096683,0.08,75,20.228,4.358306270498535,15993.28966666667,0.4744088699335513,8.3
2/1/12,1365.6800537109375,228.329,0.2137446124946151,0.1,75.3,18.4205,4.058946376811723,16068.805,0.472168859,8.3
3/1/12,1408.469970703125,228.807,0.2093470387029228,0.13,76.2,16.167272727272728,3.133231453144192,16114.90833333333,0.2869120219787913,8.2
4/1/12,1397.9100341796875,229.187,0.1660788350006825,0.14,76.4,17.823,-0.749745237,16161.01166666667,0.2860911919553288,8.2
5/1/12,1310.3299560546875,228.713,-0.206818013,0.16,79.3,21.00181818181818,-6.265072571,16207.115,0.285275045,8.2
6/1/12,1362.1600341796875,228.524,-0.082636317,0.16,73.2,21.13095238095238,3.955498222833631,16244.59033333333,0.2312276634881094,8.2
7/1/12,1379.3199462890625,228.59,0.028880993,0.16,72.3,17.565238095238097,1.259757420478791,16282.06566666667,0.2306942345996931,8.2
8/1/12,1406.5799560546875,229.918,0.580952798,0.13,74.3,15.689565217391303,1.9763369506085704,16319.541,0.2301632612258242,8.1
9/1/12,1440.6700439453125,231.015,0.4771266277542318,0.14,78.3,15.284736842105264,2.4236153617775313,16353.167,0.206047462,7.8
10/1/12,1412.1600341796875,231.638,0.2696794580438588,0.16,82.6,16.276190476190475,-1.978940972,16386.793,0.2056237791737913,7.8
11/1/12,1416.1800537109375,231.249,-0.167934449,0.16,82.7,16.70190476190476,0.2846716685042771,16420.419,0.205201835,7.7
12/1/12,1426.189941,231.221,-0.01210816,0.16,72.9,17.307,0.7068230956284616,16496.34233333333,0.462371474,7.9
1/1/13,1498.1099853515625,231.679,0.1980788942180789,0.14,73.8,13.505238095238097,5.0428096466868855,16572.26566666667,0.4602434394194388,8
2/1/13,1514.6800537109375,232.937,0.5429926752100966,0.15,77.6,14.072631578947368,1.1060648765041536,16648.189,0.4581349035819526,7.7
3/1/13,1569.189941,232.282,-0.28119191,0.14,78.6,13.0315,3.5987723982872977,16675.02166666667,0.161174688,7.5
4/1/13,1597.5699462890625,231.797,-0.208797927,0.15,76.4,13.967272727272729,1.8085767779890016,16701.85433333333,0.1609153331434409,7.6
5/1/13,1630.739990234375,231.893,0.041415549,0.11,84.5,13.493636363636364,2.0762811683057825,16728.687,0.1606568116997664,7.5
6/1/13,1606.280029296875,232.445,0.2380408205508555,0.09,84.1,17.2715,-1.49993016,16803.73733333333,0.4486325396208857,7.5
7/1/13,1685.72998,232.9,0.1957452300544337,0.09,85.1,13.974545454545456,4.946207991308538,16878.78766666667,0.446628817,7.3
8/1/13,1632.969970703125,233.456,0.2387290682696274,0.08,82.1,14.21,-3.129801948,16953.838,0.4446429140260166,7.2
9/1/13,1681.550048828125,233.544,0.037694469,0.08,77.5,14.692,2.974952325919533,17033.23166666667,0.4682931774308008,7.2
10/1/13,1756.540039,233.669,0.053523105,0.09,73.2,15.40782608695652,4.459575276194472,17112.62533333333,0.4661104141619132,7.2
11/1/13,1805.810059,234.1,0.184448943,0.08,75.1,12.924,2.8049471367328715,17192.019,0.4639479046620653,6.9
12/1/13,1848.3599853515625,234.719,0.2644169158479315,0.09,82.5,14.192380952380953,2.356279197544598,17193.92533333333,0.011088479,6.7
1/1/14,1782.5899658203125,235.288,0.2424175290453689,0.07,81.2,14.24095238095238,-3.558290596,17195.83166666667,0.011087249,6.6
2/1/14,1859.449951171875,235.547,0.1100778620244158,0.07,81.6,15.47,4.311703018,17197.738,0.01108602,6.7
3/1/14,1872.3399658203125,236.028,0.20420553,0.08,80,14.836666666666666,0.6932165418227054,17304.66133333333,0.6217290514213492,6.7
4/1/14,1883.949951171875,236.468,0.1864185605097601,0.09,84.1,14.198095238095238,0.6200789153414155,17411.58466666667,0.6178874655430322,6.2
5/1/14,1923.5699462890625,236.918,0.1903005903547194,0.09,81.9,12.475238095238096,2.103028007328045,17518.508,0.6140930614892959,6.3
6/1/14,1960.22998,237.231,0.1321132206079767,0.1,82.5,11.541428571428572,1.9058331749470137,17613.748,0.5436536033776251,6.1
7/1/14,1930.6700439453125,237.498,0.1125485286492811,0.09,81.8,12.296363636363637,-1.507983085,17708.988,0.5407139922746884,6.2
8/1/14,2003.3699951171875,237.46,-0.016000135,0.09,82.5,13.49190476190476,3.765529557982528,17804.228,0.5378059999814777,6.1
9/1/14,1972.290039,237.477,0.0071591,0.09,84.6,13.466666666666669,-1.551383725,17840.17833333333,0.2019202030738354,5.9
10/1/14,2018.050048828125,237.43,-0.01979139,0.09,86.9,18.058695652173913,2.320146066720308,17876.12866666667,0.2015133069952046,5.7
11/1/14,2067.560059,236.983,-0.188266015,0.09,88.8,13.413157894736845,2.453358864631494,17912.079,0.2011080475179616,5.8
12/1/14,2058.899902,236.252,-0.308460944,0.12,93.6,16.292272727272728,-0.418858752,17962.56233333334,0.2818396085308539,5.6
1/1/15,1994.989990234375,234.747,-0.637031644,0.11,98.1,19.1195,-3.104080584,18013.04566666667,0.2810475053419692,5.7
2/1/15,2104.5,235.342,0.2534643680217385,0.11,95.4,15.904210526315788,5.489251089,18063.529,0.2802598420474256,5.5
3/1/15,2067.889892578125,235.976,0.2693951780812442,0.11,93,14.812727272727273,-1.739610711,18135.614,0.3990637709829769,5.4
4/1/15,2085.510009765625,236.222,0.1042478896158938,0.12,95.9,13.494761904761903,0.8520819822535275,18207.699,0.3974775819555853,5.4
5/1/15,2107.389892578125,237.001,0.3297745341246827,0.12,90.7,13.3385,1.0491382304589791,18279.784,0.3959039524983332,5.6
6/1/15,2063.110107421875,237.657,0.2767920810460733,0.13,96.1,14.339545454545457,-2.101167198,18320.398,0.2221798682085163,5.3
7/1/15,2103.840087890625,238.034,0.1586319780187306,0.13,93.1,14.352727272727272,1.974202943518488,18361.012,0.2216873236050798,5.2
8/1/15,1972.1800537109375,238.033,-0.000420108,0.14,91.9,19.42809523809524,-6.258081826,18401.626,0.2211969579890338,5.1
9/1/15,1920.030029296875,237.498,-0.224758752,0.14,87.2,24.377142857142857,-2.644283128,18412.79633333333,0.060702969,5
10/1/15,2079.360107421875,237.733,0.098948202,0.12,90,16.789545454545454,8.298311781266655,18423.96666666667,0.060666143,5
11/1/15,2080.409912109375,238.017,0.1194617491050875,0.12,91.3,16.21,0.050486911,18435.137,0.060629361,5.1
12/1/15,2043.939941,237.761,-0.107555343,0.24,92.6,18.025454545454544,-1.753018503,18465.40233333333,0.1641720011808622,5
1/1/16,1940.239990234375,237.652,-0.045844356,0.34,92,23.717894736842105,-5.073532205,18495.66766666667,0.1639029184796303,4.8
2/1/16,1932.22998,237.336,-0.132967532,0.38,91.7,22.517,-0.412836031,18525.933,0.1636347164037488,4.9
3/1/16,2059.739990234375,238.08,0.3134796238244419,0.36,91,15.849090909090908,6.599111444005845,18587.856,0.3342503721674772,5
4/1/16,2065.300048828125,238.992,0.3830645161290169,0.37,89,14.30047619047619,0.2699398283332543,18649.779,0.3331368609698737,5.1
5/1/16,2096.949951171875,239.557,0.236409587,0.37,94.7,14.85285714285714,1.5324602525288444,18711.702,0.3320307441712966,4.8
6/1/16,2098.860107421875,240.222,0.2775957287827202,0.38,93.5,17.774545454545454,0.091092124,18772.01433333333,0.3223241441816959,4.9
7/1/16,2173.600098,240.101,-0.050370074,0.39,90,13.1585,3.5609800753315435,18832.32666666667,0.3212885536010068,4.8
8/1/16,2170.949951171875,240.545,0.1849221785831689,0.4,89.8,12.399565217391304,-0.12192429,18892.639,0.3202595961766086,4.9
9/1/16,2168.27002,241.176,0.2623209794425207,0.4,91.2,14.219523809523809,-0.123445114,18958.219,0.3471193198578692,5
10/1/16,2126.149902,241.741,0.2342687497926876,0.4,87.2,14.585238095238095,-1.942567891,19023.799,0.3459185696715439,4.9
11/1/16,2198.810059,242.026,0.1178947716771183,0.41,93.8,15.236190476190476,3.4174521829295035,19089.379,0.3447260980837807,4.7
12/1/16,2238.830078,242.637,0.2524522158776188,0.54,98.2,12.472380952380952,1.820076244186586,19152.94733333333,0.3330036735785358,4.7
1/1/17,2278.870117,243.618,0.4043076694815628,0.65,98.5,11.6085,1.7884358198382522,19216.51566666667,0.3318984395822344,4.7
2/1/17,2363.639892578125,244.006,0.1592657357009752,0.66,96.3,11.530526315789473,3.719816006681631,19280.084,0.3308005178253914,4.6
3/1/17,2362.719970703125,243.892,-0.046720163,0.79,96.9,11.89782608695652,-0.038919714,19332.937,0.2741326230736529,4.4
4/1/17,2384.199951171875,244.193,0.1234152821740774,0.9,97,13.136315789473684,0.9091208748854608,19385.79,0.273383191,4.4
5/1/17,2411.800048828125,244.004,-0.077397796,0.91,97.1,10.862272727272728,1.1576251246328662,19438.643,0.2726378445242483,4.4
6/1/17,2423.409912109375,244.163,0.065162866,1.04,95,10.513636363636364,0.4813775207812565,19523.29366666667,0.4354762143976121,4.3
7/1/17,2470.300048828125,244.243,0.032764997,1.15,93.4,10.2645,1.934882600110188,19607.94433333333,0.433588042,4.3
8/1/17,2471.649902,245.183,0.3848626163288182,1.16,96.8,11.975652173913044,0.054643302,19692.595,0.4317161719128659,4.4
9/1/17,2519.360107421875,246.435,0.5106389920997767,1.15,95.1,10.438,1.9302978562167672,19807.426,0.5831176642793867,4.3
10/1/17,2575.260009765625,246.626,0.077505225,1.15,100.7,10.125454545454543,2.218813506615125,19922.257,0.5797371147568731,4.2
11/1/17,2647.580078,247.284,0.2668007428251684,1.16,98.5,10.54047619047619,2.8082627806563343,20037.088,0.5763955359074036,4.2
12/1/17,2673.610107421875,247.805,0.2106889244755105,1.3,95.9,10.2645,0.9831630594270502,20134.243,0.4848758462307367,4.1
1/1/18,2823.810059,248.859,0.4253344363511546,1.41,95.7,11.062380952380952,5.617870412552817,20231.398,0.4825361450142562,4
2/1/18,2713.830078,249.529,0.2692287600609022,1.42,99.7,22.464736842105264,-3.894737188,20328.553,0.480218915,4.1
3/1/18,2640.870117,249.577,0.019236241,1.51,101.4,19.02380952380953,-2.68844986,20412.67266666667,0.4138005625224261,4
4/1/18,2648.050048828125,250.227,0.2604406656061986,1.69,98.8,18.267619047619046,0.2718774995368322,20496.79233333333,0.4120953098122548,4